region,city,rooms,halls,towards,decoration,have_elevator,visited,attention,publishday,popular,unit_price,area,total_price
良渚文化村白鹭郡北 ,H,5,1,S,2,0,2,40,20.0,0.67,2.9941,123.58,370.0
高运学林尚苑 ,H,5,2,S N,1,1,5,1,20.0,0.19,4.0993,93.14,381.8
新西湖花园 ,H,3,2,S N,0,0,3,8,20.0,0.225,2.9388,166.74,490.0
中海定山府 ,H,3,2,S,3,1,1,3,20.0,0.08,3.3147,178.0,590.0
西溪华东园 ,H,3,1,S N,3,1,20,16,20.0,0.94,3.6518,84.89,310.0
恒大帝景 ,H,3,2,S,3,0,12,10,20.0,0.57,3.6158,87.12,315.0
宋都晨光国际 ,H,3,2,S,2,1,16,15,20.0,0.785,2.8846000000000003,134.51,388.0
景芳东区 ,H,2,1,S,0,0,17,14,20.0,0.805,3.7609,71.26,268.0
九龙仓碧玺 ,H,3,2,S,0,1,6,13,10.0,0.81,6.3245000000000005,82.22,520.0
华元欢乐城 ,H,2,1,S,3,1,28,87,20.0,2.285,1.912,34.52,
沁园雅舍 ,H,1,0,SE,3,1,1,110,20.0,1.685,1.9162,55.32,106.0
星洲花园格兰馨芦 ,H,3,2,S,3,0,0,22,20.0,0.33,5.7402000000000015,121.6,698.0
金都花园 ,H,4,2,S,2,0,0,12,20.0,0.18,3.6031,133.22,480.0
翠苑佳居 ,H,3,2,S N,3,1,0,13,20.0,0.195,4.6614,113.7,530.0
金都花园 ,H,5,1,S,2,0,0,9,20.0,0.135,3.2355,117.45,380.0
金田花园 ,H,3,2,S,3,0,1,8,20.0,0.155,3.7253,115.43,430.0
华元蒙卡岸 ,H,4,2,S,1,1,0,45,20.0,0.675,2.7195,132.38,360.0
后市街 ,H,2,2,S N,2,0,0,51,20.0,0.765,4.6381000000000006,60.37,280.0
嘉南公寓小高层 ,H,4,2,S,3,1,2,31,20.0,0.535,4.2297,165.5,700.0
闲林山水海棠苑 ,H,4,2,S,1,0,1,60,20.0,0.935,2.0084,169.29,340.0
盛世嘉园 ,H,2,2,S N,3,0,0,18,20.0,0.27,2.7546,87.13,240.0
丁桥颐景园 ,H,2,2,S,3,1,0,112,20.0,1.68,3.1698,72.56,230.0
广厦天都城天泉苑 ,H,3,2,S,2,0,1,42,20.0,0.665,1.9566,138.0,270.0
美都新村 ,H,2,2,S,2,0,0,67,20.0,1.005,4.0561,67.8,275.0
天苑花园 ,H,3,2,S N,2,1,1,29,20.0,0.47,4.0202,89.55,360.0
南都德迦东区 ,H,4,2,S,3,0,8,69,20.0,1.315,4.0315,141.39,570.0
现代名苑 ,H,3,2,S,3,1,1,23,20.0,0.38,4.9542,144.93,718.0
欣景苑 ,H,2,2,S N,2,1,6,51,20.0,0.975,2.9981,90.06,270.0
铭雅苑东区 ,H,4,2,S N,3,0,1,34,20.0,0.545,2.6817,128.65,345.0
三里家园二区 ,H,3,1,S,3,0,1,53,20.0,0.83,3.2744,91.62,300.0
德圣博奥城 ,H,3,1,S N,1,1,12,33,20.0,0.915,4.1801,80.86,338.0
西荡苑梨苑 ,H,3,2,W,3,0,2,16,20.0,0.31,4.3631,91.68,400.0
马塍路8号 ,H,2,1,SE,3,0,8,10,20.0,0.43,6.6923,62.46,418.0
下宁巷 ,H,3,2,S,2,0,4,19,20.0,0.425,7.9305,78.18,620.0
东城丽景 ,H,2,1,S N,3,0,4,41,20.0,0.755,2.3689,86.54,205.0
翠苑五区 ,H,3,1,S,3,0,2,32,20.0,0.55,4.1976,86.48,363.0
梅堰小区 ,H,2,1,S,2,0,8,27,20.0,0.685,2.0345,63.9,130.0
郡枫绿园西区 ,H,2,1,S,3,0,5,57,20.0,1.03,2.9748,62.19,185.0
世茂江滨花园碧景湾 ,H,3,2,S,3,1,6,39,20.0,0.795,2.8454,89.62,255.0
远洋心里 ,H,3,2,S N,3,1,8,21,20.0,0.595,3.8782,88.96,345.0
联合格里 ,H,3,1,SE,1,1,4,22,20.0,0.47,2.7012,87.0,235.0
中海紫藤苑 ,H,3,2,S N,3,1,2,20,20.0,0.37,4.1026,88.97,365.0
爵士风情花园 ,H,3,2,SE,3,0,2,35,20.0,0.595,2.3596,89.0,210.0
古荡新村东区 ,H,2,1,S N,2,0,2,62,20.0,1.0,4.0124,48.6,195.0
九莲新村 ,H,3,1,S N,2,0,2,14,20.0,0.28,4.5499,61.54,280.0
爵士风情花园 ,H,3,1,S,3,0,2,18,20.0,0.34,2.4524,89.71,220.0
竹海水韵 ,H,3,2,S NW,3,1,2,24,20.0,0.43,2.6879,85.57,230.0
国信嘉园 ,H,4,2,S N,3,1,4,10,20.0,0.29,4.3846,150.53,660.0
风景蝶院留园 ,H,3,2,S N,2,1,2,31,20.0,0.535,3.759,87.79,330.0
复地连城国际 ,H,3,2,S N,3,1,5,23,20.0,0.52,2.4753000000000003,88.88,220.0
三里亭苑三区 ,H,2,1,S,3,0,3,43,20.0,0.75,3.7997,51.32,195.0
左家新村 ,H,3,2,S N,3,0,4,25,20.0,0.515,4.4248,82.49,365.0
政苑小区 ,H,3,2,S N,2,0,1,21,20.0,0.35,4.8228,111.97,540.0
锦绣江南 ,H,3,2,S,3,1,6,9,20.0,0.345,4.3566,164.12,715.0
育才东苑 ,H,3,2,S,2,0,1,2,20.0,0.065,2.2858,140.0,320.0
四季风景苑 ,H,2,1,SE,2,1,4,4,20.0,0.2,2.8578,89.23,255.0
爵士风情花园 ,H,3,2,S N,3,0,4,23,31.0,0.3129,2.1077,113.87,240.0
竹海水韵 ,H,3,2,S N,2,0,6,11,30.0,0.25,1.9753,131.63,260.0
中国铁建国际花园 ,H,3,2,S,0,1,11,12,27.0,0.4185,3.6313,89.5,325.0
金帝海珀一期 ,H,3,2,S,2,1,1,1,27.0,0.037,2.498,124.9,312.0
玺之湾 ,H,3,1,S,1,1,2,6,26.0,0.1231,2.9132,89.25,260.0
天鸿香榭里 ,H,3,2,S,2,1,7,20,20.0,0.545,3.3338,89.99,300.0
铭雅苑西区 ,H,4,2,S,1,0,0,2,13.0,0.0462,2.7467,134.71,370.0
天都花园 ,H,3,2,S,2,0,0,7,13.0,0.1615,1.7598,90.92,160.0
明怡花苑 ,H,3,2,S,3,0,0,8,12.0,0.2,3.2462,103.2,335.0
华城格之林花园 ,H,4,2,S E,0,0,0,3,11.0,0.0818,1.8048,147.39,266.0
万和玺园 ,H,2,1,S,1,1,0,0,10.0,0.0,5.4211,71.02,385.0
居仕公寓 ,H,2,1,S,0,1,0,0,10.0,0.0,2.2223,126.0,280.0
钱潮花园 ,H,3,2,S N,1,0,0,0,9.0,0.0,3.3985000000000003,117.7,400.0
美政花苑 ,H,3,1,S,0,0,0,2,7.0,0.0857,4.8276,72.5,350.0
坤和西溪里璞园 ,H,3,2,S,3,1,0,4,7.0,0.1714,4.6478,137.7,640.0
倾城之恋 ,H,2,2,S,3,1,0,6,6.0,0.3,4.4477,110.17,490.0
阳光郡 ,H,3,2,S N,3,1,0,0,5.0,0.0,5.2146,134.24,700.0
绿都百瑞广场 ,H,1,1,S,3,1,1,84,20.0,1.295,2.498,36.83,
世茂江滨花园瑞景湾 ,H,4,2,S N,3,1,2,24,20.0,0.43,2.5027,187.0,468.0
墩莳家园 ,H,2,1,S N,2,0,0,27,20.0,0.405,3.0357000000000003,62.59,190.0
丁桥兰苑 ,H,2,1,S N,2,1,1,36,20.0,0.575,2.4808000000000003,90.7,225.0
居安坊 ,H,3,1,S N,2,0,0,12,20.0,0.18,4.7317,77.14,365.0
长睦锦苑 ,H,2,2,S,2,0,0,37,20.0,0.555,2.3997,85.43,205.0
杭钢北苑 ,H,2,2,S,1,0,3,2,20.0,0.135,3.0354,72.48,220.0
绿城桃源小镇 ,H,2,2,S N,3,1,2,73,20.0,1.165,2.2208,90.06,200.0
邮电路16-38号 ,H,1,1,S,2,0,3,5,20.0,0.18,7.2258,42.21,305.0
近江家园九园 ,H,1,1,S,2,0,5,6,20.0,0.265,5.7014000000000005,46.48,265.0
闸弄口新村 ,H,2,1,S,2,0,2,5,20.0,0.145,3.8510000000000004,48.04,185.0
良渚文化村白鹭郡南 ,H,1,2,S,3,0,4,21,20.0,0.455,2.9104,78.34,228.0
叶青随苑 ,H,2,1,W,2,1,1,9,20.0,0.17,4.0790000000000015,76.0,310.0
三里家园二区 ,H,1,1,S,1,0,4,7,20.0,0.245,3.6399,52.2,190.0
和睦新村 ,H,2,1,S,2,0,4,32,20.0,0.62,3.8644,46.58,180.0
广厦天都城天河苑 ,H,2,1,S,2,0,3,27,20.0,0.51,2.2815000000000003,54.79,125.0
永昌坝 ,H,2,1,S,2,0,6,5,20.0,0.285,4.119,51.47,212.0
明华花园 ,H,3,2,S,2,0,10,23,20.0,0.695,2.286,106.3,243.0
世贸丽晶城欧美中心 ,H,1,1,S,3,1,3,68,20.0,1.125,3.1448,53.74,169.0
世贸丽晶城欧美中心 ,H,1,1,NE,3,1,4,34,20.0,0.65,3.0137,56.41,170.0
文三新村 ,H,2,1,S,3,0,2,47,20.0,0.775,6.7601,62.13,420.0
东和时代 ,H,1,1,W,3,1,2,84,20.0,1.33,2.6948000000000003,51.21,138.0
凤凰城广场 ,H,2,2,S,1,1,2,2,20.0,0.1,2.8704,108.0,310.0
红街天城公寓 ,H,4,3,SW W,3,1,3,33,20.0,0.6,1.3108,190.73,250.0
美莱国际中心写字楼 ,H,3,2,N,3,1,0,14,20.0,0.21,2.1539,65.0,140.0
绿城西子田园牧歌 ,H,3,2,S N,1,1,0,75,20.0,1.125,3.9457,108.98,430.0
今日嘉园 ,H,4,2,S N,1,1,0,12,20.0,0.18,5.3219,155.96,830.0
景芳四区 ,H,2,1,S,2,0,0,89,20.0,1.335,4.0864,68.52,280.0
小河东村 ,H,3,1,S,2,0,0,120,20.0,1.8,4.4287,79.03,350.0
原筑壹号 ,H,3,2,S N,1,1,0,22,20.0,0.33,3.3122000000000003,107.18,355.0
紫金观巷 ,H,2,1,S N,1,0,0,19,20.0,0.285,4.904,48.94,240.0
开元加州阳光小区 ,H,4,2,SW,3,0,8,30,20.0,0.73,2.7153,191.51,520.0
保利东湾 ,H,4,2,S,1,1,0,22,20.0,0.33,2.8169999999999997,213.0,600.0
金隅田员外 ,H,3,2,S N,1,1,1,15,20.0,0.26,2.7344,128.0,350.0
东冠逸景花苑 ,H,2,2,S,2,0,1,90,20.0,1.385,2.4841,84.54,210.0
华润翠庭 ,H,3,2,S N,2,1,0,9,20.0,0.135,3.6582,86.11,315.0
绿城蓝庭西区 ,H,4,2,S,1,0,0,37,20.0,0.555,3.0586,222.33,680.0
怡景花城鸣翠苑 ,H,5,2,S N,3,0,0,32,20.0,0.48,2.0703,182.59,378.0
天苑花园 ,H,3,2,E NE,2,1,1,49,20.0,0.77,3.3695,124.65,420.0
广厦天都城天湖苑 ,H,3,2,S,1,1,0,95,20.0,1.425,1.9276,137.48,265.0
金都雅苑 ,H,4,2,S,1,0,0,37,20.0,0.555,2.3477,208.72,490.0
观邸国际 ,H,3,2,SW,3,1,0,125,20.0,1.875,3.9683,131.04,520.0
爵士风情花园 ,H,3,2,S N,3,0,0,36,20.0,0.54,2.1866000000000003,123.48,270.0
良渚文化村白鹭郡北 ,H,4,2,S N,1,0,0,53,20.0,0.795,2.6996,155.21,419.0
嘉绿青苑 ,H,3,1,S N,2,1,13,20,20.0,0.755,5.0936,119.76,610.0
青枫墅园 ,H,3,2,S N,2,1,0,87,20.0,1.305,2.725,135.78,370.0
临城花苑 ,H,4,2,S,1,1,1,43,20.0,0.68,1.7981,130.7,235.0
锦昌年华 ,H,3,2,S,2,0,0,14,20.0,0.21,3.4127,63.0,215.0
万科魅力之城 ,H,3,2,S N,3,1,1,68,20.0,1.055,3.1753,100.78,320.0
东冠逸景花苑 ,H,2,2,S N,2,0,0,39,20.0,0.585,2.813,84.61,238.0
新沙家园 ,H,3,1,S N,1,1,0,26,20.0,0.39,2.5867,115.98,300.0
四季风景苑 ,H,2,1,S,3,1,1,100,20.0,1.535,3.3109,86.08,285.0
崇文公寓 ,H,3,2,S,3,1,8,71,20.0,1.345,7.185300000000002,96.03,690.0
世茂江滨花园峻景湾 ,H,5,2,S NE,1,1,2,12,20.0,0.25,2.1236,259.0,550.0
湖畔宽邸 ,H,5,2,S N,1,0,1,38,20.0,0.605,2.4655,243.36,600.0
嘉绿西苑 ,H,4,2,S,2,0,1,4,20.0,0.095,4.2823,163.0,698.0
钱塘梧桐蓝山 ,H,3,1,S,1,1,7,8,20.0,0.365,2.4753000000000003,123.22,305.0
时代长岛之春 ,H,3,2,S,3,0,0,74,20.0,1.11,3.0959000000000003,114.67,355.0
青龙苑 ,H,3,2,S N,2,0,1,33,20.0,0.53,5.0124,129.68,650.0
现代名苑 ,H,3,1,S N,2,1,6,5,20.0,0.285,4.7209,134.51,635.0
金雅苑社区 ,H,3,1,S N,2,1,7,66,20.0,1.235,2.6100000000000003,136.02,355.0
保亿丽景山 ,H,3,2,S N,1,1,0,19,20.0,0.285,2.5858000000000003,88.95,230.0
东海未名园 ,H,3,2,S N,2,0,8,26,20.0,0.67,2.6632,118.28,315.0
华元蒙卡岸 ,H,3,2,S N,3,1,6,15,20.0,0.435,2.7612,134.0,370.0
三墩美都公寓 ,H,2,2,S N,2,1,1,29,20.0,0.47,3.4644000000000004,83.71,290.0
益乐路20号 ,H,2,1,S N,2,0,12,7,20.0,0.525,4.8968,65.35,320.0
复地连城国际 ,H,3,1,S N,2,1,0,22,20.0,0.33,2.6203000000000003,85.87,225.0
南肖埠社区 ,H,2,1,S N,2,0,0,17,20.0,0.255,4.0722000000000005,62.62,255.0
都市水乡水曲苑 ,H,3,2,S,2,1,10,18,20.0,0.62,3.4567,86.79,300.0
福雷德广场 ,H,3,2,S,3,1,0,14,20.0,0.21,2.3367,132.67,310.0
竹海水韵 ,H,3,2,S,3,1,12,13,20.0,0.615,2.5018,87.94,220.0
星雅嘉园逸景苑 ,H,3,2,SE,2,0,6,36,20.0,0.75,1.9676,99.11,195.0
北景园月桂苑 ,H,3,1,S,3,0,6,48,20.0,0.93,2.8547,80.57,230.0
海月花园 ,H,3,2,S,2,0,6,8,20.0,0.33,4.2921000000000005,133.97,575.0
金瑞城市风景 ,H,3,1,S N,1,1,4,21,20.0,0.455,5.6935,87.82,500.0
富星苑 ,H,2,2,S N,3,0,5,10,20.0,0.325,5.1936,83.18,432.0
复兴南苑 ,H,7,1,S,1,1,1,14,20.0,0.245,4.0444,309.07,1250.0
爵士风情花园 ,H,5,2,S,1,0,2,16,20.0,0.31,1.8485,189.35,350.0
青枫墅园 ,H,2,2,S N,2,1,10,14,20.0,0.56,3.0072,86.46,260.0
永康苑 ,H,3,2,S NW,2,0,8,5,20.0,0.355,3.9488,121.05,478.0
云水山居 ,H,4,3,S,1,0,0,7,20.0,0.105,1.4380000000000002,177.33,255.0
爵士风情花园 ,H,4,2,S,3,0,0,13,30.0,0.13,2.1516,111.55,240.0
万科容大金色家园 ,H,4,2,S,0,0,0,0,29.0,0.0,3.2353,119.0,385.0
德邑上城 ,H,4,2,S,0,0,0,1,29.0,0.0103,2.354,167.8,395.0
万安景月湾 ,H,5,2,S,0,0,0,5,28.0,0.0536,5.9971000000000005,233.45,1400.0
云溪香山 ,H,4,2,S,0,0,0,3,21.0,0.0429,3.0097,209.33,630.0
金海公寓 ,H,2,2,S,2,0,1,14,20.0,0.245,4.0458,76.13,308.0
嘉南公寓影池居 ,H,4,2,S,2,0,0,16,20.0,0.24,4.6638,157.6,735.0
翠苑五区 ,H,3,1,S,2,1,0,6,20.0,0.09,4.6749,96.26,450.0
碧桂苑 ,H,3,2,S N,3,0,0,7,20.0,0.105,1.3739,122.28,168.0
越秀星汇城 ,H,3,2,S,3,0,0,4,12.0,0.1,1.7008,134.06,228.0
越秀星汇城 ,H,3,2,S,3,0,0,2,12.0,0.05,2.0126,134.16,270.0
寰宇天下 ,H,5,2,S N,3,1,0,28,20.0,0.42,5.6495000000000015,256.66,1450.0
嘉南公寓瀑水居 ,H,4,3,S N,3,0,0,20,20.0,0.3,4.327,187.2,810.0
铭雅苑东区 ,H,4,2,S,1,0,7,94,20.0,1.655,2.2507,144.4,325.0
中尚橄榄树花园（南区） ,H,3,2,S,2,0,0,39,20.0,0.585,2.053,120.8,248.0
保利东湾 ,H,4,2,S N,3,1,0,29,20.0,0.435,2.6181,126.05,330.0
古荡新村西区 ,H,3,1,S,3,0,1,20,20.0,0.335,4.0579,78.86,320.0
万家花城一期 ,H,3,2,S,3,1,2,25,20.0,0.445,5.1589,133.75,690.0
佳境天城人合苑 ,H,3,2,S,1,1,1,4,20.0,0.095,3.9989999999999997,111.78,447.0
凤起苑 ,H,2,2,S N,2,0,0,11,20.0,0.165,4.9571000000000005,82.71,410.0
世贸丽晶城 ,H,4,2,S N,3,1,0,18,20.0,0.27,7.817900000000002,159.89,1250.0
中国铁建江南国际城 ,H,5,2,S N,3,1,8,56,20.0,1.12,4.4441000000000015,123.76,550.0
香石公寓 ,H,3,2,S,3,1,1,5,20.0,0.11,4.5564,133.88,610.0
里东山弄 ,H,2,2,S N,3,0,1,26,20.0,0.425,7.0295000000000005,76.82,540.0
恩济花苑 ,H,2,1,S N,2,0,3,26,20.0,0.495,4.6502,90.32,420.0
贺田尚城 ,H,3,2,S,3,1,2,59,20.0,0.955,4.0648,135.31,550.0
朝晖九区 ,H,3,1,S N,2,0,0,37,20.0,0.555,4.064,75.05,305.0
北干二苑新安寓 ,H,3,1,SW,2,0,1,13,20.0,0.23,2.7676000000000003,86.72,240.0
萧然人家 ,H,3,2,S N,2,0,3,26,20.0,0.495,2.75,120.0,330.0
康乐新村 ,H,3,2,S,2,0,0,13,20.0,0.195,3.9947,82.61,330.0
大学苑 ,H,3,2,S,2,1,0,10,20.0,0.15,5.2174000000000005,115.96,605.0
绿洲花园 ,H,3,2,S,2,1,0,15,20.0,0.225,5.2007,138.06,718.0
天苑花园 ,H,3,2,S N,2,1,1,19,20.0,0.32,3.6851,89.55,330.0
大塘新村 ,H,2,1,S N,3,0,2,10,20.0,0.22,4.4749,86.93,389.0
左岸花园 ,H,2,2,S N,2,1,3,7,20.0,0.21,3.7258,93.94,350.0
新星小区 ,H,3,2,S,3,0,1,56,20.0,0.875,3.3365,64.44,215.0
半岛国际 ,H,3,2,S,1,1,8,44,20.0,0.94,4.9903,127.85,638.0
一清新村 ,H,2,2,S,2,0,0,3,20.0,0.045,4.2411,68.38,290.0
沁园雅舍 ,H,3,2,S N,3,1,0,28,20.0,0.42,4.4692,118.59,530.0
复地连城国际 ,H,3,2,S,3,1,3,67,20.0,1.11,2.6299,75.29,198.0
东新园孚信苑 ,H,3,2,S N,2,1,1,8,20.0,0.155,3.873,114.9,445.0
墨香苑 ,H,3,2,S N,3,1,3,4,20.0,0.165,3.9332,111.87,440.0
金地自在城 ,H,4,2,S,3,1,1,27,20.0,0.44,3.9174,148.06,580.0
江南文苑 ,H,3,2,S,2,1,1,2,20.0,0.065,4.1284,89.14,368.0
永康苑 ,H,3,2,S N,3,0,1,6,20.0,0.125,4.1937,94.19,395.0
蓝天城市花园 ,H,3,2,S N,3,1,2,5,20.0,0.145,4.1086,129.73,533.0
天阳观筑 ,H,3,1,S,3,1,1,8,20.0,0.155,3.1401000000000003,89.17,280.0
众安白马山庄 ,H,3,2,S N,0,1,8,13,20.0,0.475,2.4094,90.48,218.0
金星桃源居 ,H,1,1,S,2,1,8,12,20.0,0.46,2.8029,55.3,155.0
吉庆院 ,H,2,1,S,0,0,9,23,31.0,0.4258,3.3028,54.5,180.0
绿城蓝庭东区 ,H,1,1,S,0,1,10,27,28.0,0.5393,2.2806,70.16,160.0
银都大厦 ,H,1,1,N,3,1,17,23,25.0,0.752,3.196,45.37,145.0
秋水苑 ,H,2,2,S,2,0,12,6,22.0,0.4636,4.4966,84.51,380.0
君尚金座 ,H,2,2,S SW,3,1,1,143,20.0,2.18,4.0767,61.08,249.0
丽晶湾 ,H,3,2,S,3,1,3,9,20.0,0.24,4.4751,87.15,390.0
三华园 ,H,3,1,S,3,1,1,13,20.0,0.23,4.1861000000000015,129.0,540.0
翡翠城二期 ,H,2,2,S,2,1,3,4,20.0,0.165,3.5900000000000003,90.53,325.0
汇隆风林公寓 ,H,2,2,S N,3,1,2,42,20.0,0.7,2.8078000000000003,89.04,250.0
米市新村 ,H,1,1,SE,2,0,1,17,20.0,0.29,3.6678,46.35,170.0
丁桥景园南苑 ,H,3,2,S N,2,1,1,10,20.0,0.185,2.5535,105.74,270.0
后珠美都雅苑 ,H,2,2,S N,2,1,0,21,20.0,0.315,2.5109,87.62,220.0
久睦苑 ,H,2,1,S,2,0,2,26,20.0,0.46,2.8591,61.21,175.0
阳光花园 ,H,1,1,S,2,0,1,35,20.0,0.56,3.864,38.82,150.0
万家星城 ,H,2,2,S,1,1,0,4,20.0,0.06,5.0024000000000015,85.96,430.0
钱江新村一区 ,H,2,2,S,2,0,0,69,20.0,1.035,2.213,83.6,185.0
保利东湾 ,H,2,2,S N,2,1,3,16,20.0,0.345,2.6438,60.52,160.0
正中尚品庭院 ,H,2,1,S N,2,1,3,2,20.0,0.135,4.6437,89.37,415.0
新华坊社区 ,H,2,1,S,0,1,1,20,20.0,0.335,4.1923,78.24,328.0
近江家园八园 ,H,2,1,S,2,0,3,10,20.0,0.255,5.1992,62.51,325.0
严官巷 ,H,2,1,S,2,0,0,2,20.0,0.03,5.0059000000000005,50.94,255.0
京都苑 ,H,2,1,S,2,0,2,13,20.0,0.265,3.6727,47.65,175.0
骆驼桥东河下 ,H,2,1,S N,2,0,0,1,20.0,0.015,4.4063,47.66,210.0
望城 ,H,3,2,S,2,0,2,2,20.0,0.1,2.4948,90.99,227.0
三里新城橘苑 ,H,2,2,S,2,0,3,0,20.0,0.105,4.0533,82.65,335.0
古荡新村东区 ,H,2,1,S N,2,0,0,6,20.0,0.09,4.0271,62.08,250.0
叶家弄 ,H,1,1,S,2,0,3,1,20.0,0.12,4.3166,48.65,210.0
翠苑四区 ,H,2,1,E W,2,0,2,15,20.0,0.295,4.3578,52.78,230.0
建电新村 ,H,2,2,S N,3,0,0,1,20.0,0.015,6.0551,54.5,330.0
绍兴新村 ,H,3,1,S N,1,0,0,4,20.0,0.06,3.6394,59.9,218.0
绿城兰桂花园 ,H,5,2,S,2,0,0,1,30.0,0.01,4.8734,188.78,920.0
北景园竹邻苑 ,H,2,1,S,2,0,0,1,28.0,0.0107,3.0879000000000003,68.98,213.0
梦琴湾 ,H,2,2,S,3,1,0,3,28.0,0.0321,2.7353,89.57,245.0
三宝新村 ,H,2,1,S,2,0,0,4,28.0,0.0429,3.78,47.62,180.0
翡翠城二期 ,H,2,1,S N,0,1,3,7,27.0,0.1556,3.4456,87.07,300.0
左岸花园 ,H,2,2,S N,2,0,0,1,27.0,0.0111,3.7042,84.23,312.0
化纤新村 ,H,2,1,S,3,0,0,1,26.0,0.0115,3.7642,63.76,240.0
湖墅新村 ,H,2,1,S N,2,0,0,0,24.0,0.0,4.7764000000000015,56.11,268.0
时代长岛之春 ,H,2,1,S,3,0,0,7,23.0,0.0913,3.3445,80.73,270.0
三里新城橘苑 ,H,2,1,S N,2,0,0,1,22.0,0.0136,4.0053,61.17,245.0
皮市巷 ,H,2,2,S,1,0,6,0,21.0,0.2,4.5109,77.59,350.0
长睦锦苑 ,H,2,2,S,2,0,6,10,19.0,0.3789,2.3612,72.0,170.0
美政花苑 ,H,1,1,S,0,0,4,8,16.0,0.325,4.3069000000000015,37.15,160.0
广利佳苑 ,H,2,2,S,2,0,1,1,14.0,0.0714,3.8015,89.44,340.0
翠苑三区 ,H,1,1,S,2,0,1,2,11.0,0.1182,4.0771000000000015,40.47,165.0
丽阳苑 ,H,2,2,S,3,0,1,1,11.0,0.0909,4.9878,94.23,470.0
广厦天都城天熙公馆 ,H,5,2,S,1,0,2,3,11.0,0.2091,1.7352,244.93,425.0
河缸桥 ,H,2,1,S N,2,0,3,6,8.0,0.4875,5.0766,56.14,285.0
嘉绿西苑 ,H,3,2,S,3,0,2,69,20.0,1.105,4.4365000000000006,94.67,420.0
西溪诚园明礼苑 ,H,3,2,S N,3,1,4,106,20.0,1.73,3.1999,146.88,470.0
新金都城市花园 ,H,4,2,S N,2,1,6,13,20.0,0.405,4.6542,169.74,790.0
世茂江滨商业中心 ,H,2,2,S,1,1,1,143,20.0,2.18,1.3862,101.0,140.0
世茂江滨商业中心 ,H,2,2,S,3,1,0,36,20.0,0.54,1.6337000000000002,101.0,165.0
钱江西溪和景 ,H,3,2,S,3,0,3,17,20.0,0.36,4.1012,178.0,730.0
万象城悦玺 ,H,3,2,S,3,1,1,11,20.0,0.2,5.796200000000002,184.26,1068.0
景瑞申花郡 ,H,3,1,S NW,1,1,8,10,20.0,0.43,4.332,87.72,380.0
恒逸南岸明珠 ,H,3,2,S N,3,1,5,12,20.0,0.355,1.7436,137.65,240.0
复兴南苑 ,H,2,1,S,1,0,7,27,20.0,0.65,3.7858,68.15,258.0
树园 ,H,1,1,S,2,0,9,55,20.0,1.14,3.7372,38.8,145.0
盛世嘉园 ,H,2,2,S,2,0,10,246,20.0,4.04,2.4803,84.67,210.0
坤和西溪里 ,H,3,2,S N,1,1,8,73,20.0,1.375,4.8176000000000005,137.0,660.0
都市水乡水映苑 ,H,2,2,S N,2,0,15,34,20.0,1.035,3.3268,80.56,268.0
九莲新村 ,H,2,1,S N,2,0,11,34,20.0,0.895,3.7616,53.17,200.0
古荡新村东区 ,H,2,1,S,2,0,9,107,20.0,1.92,3.8055,53.87,205.0
滨江凯旋门 ,H,3,1,S N,1,1,6,16,20.0,0.45,8.2254,88.75,730.0
良渚文化村白鹭郡南 ,H,3,2,S,2,0,7,17,20.0,0.5,3.7079,89.0,330.0
濮家新村 ,H,2,1,S,2,0,5,44,20.0,0.835,4.4871,45.91,206.0
金厦公寓 ,H,5,2,S N,2,0,0,22,20.0,0.33,2.6888,141.33,380.0
江南摩卡 ,H,3,2,S N,2,0,6,18,20.0,0.48,2.8000000000000003,125.0,350.0
庭院深深 ,H,2,1,S,2,1,6,139,20.0,2.295,2.0827,91.23,190.0
桂花城 ,H,2,1,S,2,0,6,109,20.0,1.845,5.4264,90.3,490.0
外东山弄 ,H,2,1,S,2,0,6,6,20.0,0.3,6.7887,60.1,408.0
丁桥景园南苑 ,H,2,2,S,1,1,5,47,20.0,0.88,2.2885,90.89,208.0
冠宇隽园 ,H,3,2,SE S,2,1,8,64,20.0,1.24,2.8684000000000003,88.9,255.0
闲林山水丹枫苑 ,H,1,1,S,3,1,6,51,20.0,0.975,3.1819,52.8,168.0
三里新城荷苑 ,H,3,1,S,1,1,4,54,20.0,0.95,3.7859,89.28,338.0
金盛曼城 ,H,2,2,S,2,1,7,35,20.0,0.77,3.5051,85.59,300.0
新安园 ,H,3,2,S,2,0,10,51,20.0,1.115,2.8465000000000003,96.61,275.0
融创瑷骊山 ,H,5,3,S N,1,1,0,12,20.0,0.18,3.5897,292.51,1050.0
三江花园(萧山) ,H,3,2,S N,2,1,9,48,20.0,1.035,2.4638,113.65,280.0
名城燕园 ,H,3,2,S N,1,1,8,32,20.0,0.76,4.8865,87.59,428.0
美都新村 ,H,2,1,S,2,0,10,43,20.0,0.995,4.1595,69.24,288.0
东润枫华 ,H,3,2,S N,2,1,7,34,20.0,0.755,5.6729,89.02,505.0
湘湖人家 ,H,4,2,S N,2,0,0,4,20.0,0.06,2.7892,147.0,410.0
金地自在城 ,H,2,2,S,3,1,10,36,20.0,0.89,4.0297,76.93,310.0
名城燕园 ,H,3,2,S,3,1,9,26,20.0,0.705,5.1996,88.47,460.0
翠苑三区 ,H,1,1,S,2,0,7,32,20.0,0.725,4.2353000000000005,41.32,175.0
