visited,url,attention,house_info,publishday,unit_price,region,total_price 
0,,217, | 4室2厅 | 191.96平米 | 南 北 | 精装 | 有电梯,,42718,坤和和家园 ,820
6,,46, | 2室2厅 | 70.55平米 | 南 | 精装 | 有电梯,,39689,保利江语海 ,280
4,,1, | 1室2厅 | 67.42平米 | 南 | 简装 | 有电梯,,45239,红街公寓 ,305
3,,4, | 2室2厅 | 89.22平米 | 南 | 简装 | 有电梯,,28582,北景园芳洲苑 ,255
4,,74, | 2室1厅 | 58.13平米 | 南 | 简装 | 无电梯,,31826,东新关 ,185
0,,34, | 4室2厅 | 133.04平米 | 东 南 北 | 精装 | 有电梯,,25707,复地连城国际 ,342
16,,70, | 3室2厅 | 111.45平米 | 南 北 | 简装 | 有电梯,,31853,亲亲家园四期 ,355
5,,32, | 2室2厅 | 88.26平米 | 南 | 简装 | 有电梯,,22661,后珠美都雅苑 ,200
3,,12, | 1室2厅 | 84.38平米 | 南 | 精装 | 有电梯,,37924,东清大厦 ,320
0,,13, | 3室1厅 | 87.86平米 | 南 北 | 简装,,24471,绿城紫桂公寓 ,215
1,,14, | 2室1厅 | 60.29平米 | 南 北 | 简装 | 无电梯,,44784,潮鸣苑 ,270
0,,0, | 4室2厅 | 138.44平米 | 南 北 | 简装 | 无电梯,,22032,三水一生 ,305
4,,14, | 1室1厅 | 28.88平米 | 南 | 简装 | 无电梯,,60596,永丰巷 ,175
0,,16, | 3室2厅 | 83.57平米 | 南 | 简装 | 无电梯,,33505,大关东八苑 ,280
5,,18, | 2室1厅 | 87.72平米 | 南 | 精装 | 有电梯,,29070,蓝桥景苑 ,255
1,,9, | 2室1厅 | 69.57平米 | 南 | 简装 | 无电梯,,38810,三塘竹园 ,270
4,,13, | 2室1厅 | 67.59平米 | 南 北 | 简装 | 无电梯,,39947,景芳三区 ,270
15,,27, | 3室2厅 | 88.97平米 | 南 | 简装 | 有电梯,,31809,风雅乐府 ,283
0,,2, | 3室1厅 | 85.84平米 | 南 | 简装 | 无电梯,,34367,大关东八苑 ,295
8,,1, | 2室1厅 | 59.5平米 | 南 | 毛坯 | 无电梯,,52101,永丰巷 ,310
11,,33, | 3室1厅 | 88.98平米 | 南 | 精装 | 有电梯,,58441,绿城慧园 ,520
18,,10, | 3室2厅 | 122.93平米 | 南 西 北 | 简装 | 有电梯,,47182,倾城之恋 ,580
2,,3, | 2室2厅 | 92.85平米 | 南 | 简装 | 有电梯,,26926,后珠辰秀嘉园 ,250
7,,17, | 3室1厅 | 90.2平米 | 南 | 精装,,24945,东田玉城 ,225
18,,26, | 3室2厅 | 125.88平米 | 南 北 | 简装 | 有电梯,,29791,亲亲家园二期 ,375
0,,10, | 3室2厅 | 130.92平米 | 南 北 | 精装 | 有电梯,,22915,庭院深深 ,300
16,,13, | 3室2厅 | 125.88平米 | 南 北 | 其他 | 有电梯,,28202,亲亲家园二期 ,355
1,,3, | 2室1厅 | 54.25平米 | 南 北 | 简装 | 无电梯,31,38342,和睦路7号 ,208
2,,5, | 2室1厅 | 115.97平米 | 南 | 简装 | 有电梯,31,58636,春江花月 ,680
1,,6, | 1室1厅 | 38.65平米 | 南 | 精装 | 无电梯,30,49160,采荷小区翠柳邨 ,190
2,,5, | 2室1厅 | 52.01平米 | 南 北 | 其他 | 无电梯,25,42300,朝晖四区 ,220
2,,2, | 2室1厅 | 58.4平米 | 南 北 | 简装 | 无电梯,24,40240,古荡新村东区 ,235
0,,10, | 3室2厅 | 88.86平米 | 南 北 | 其他 | 有电梯,19,21382,赞成乐山红叶 ,190
3,,1, | 2室1厅 | 74.33平米 | 南 北 | 其他 | 有电梯,18,39016,大浒东苑 ,290
0,,0, | 4室2厅 | 181.41平米 | 南 | 毛坯 | 有电梯,15,41343,融创瑷骊山 ,750
0,,2, | 2室2厅 | 90.63平米 | 南 北 | 毛坯,13,20965,锦昌年华 ,190
1,,1, | 4室1厅 | 89平米 | 南 | 其他 | 有电梯,11,33708,大华海派风范 ,300
0,,0, | 2室1厅 | 80.86平米 | 南 | 简装 | 有电梯,9,39575,小河佳苑 ,320
0,,2, | 1室1厅 | 52.8平米 | 南 | 精装 | 有电梯,6,31250,闲林山水丹枫苑 ,165
0,,4, | 2室1厅 | 58.2平米 | 南 北 | 毛坯 | 无电梯,6,34365,大关西八苑 ,200
0,,12, | 1室0厅 | 62.53平米 | 南 | 精装 | 有电梯,,41581,东方君悦 ,260
4,,10, | 2室1厅 | 36.67平米 | 北 | 精装,8,29998,高润云杉郡 ,110
5,,6, | 3室2厅 | 82.63平米 | 南 | 简装 | 无电梯,,52040,府新花园东区 ,430
14,,24, | 1室1厅 | 46.38平米 | 南 | 简装 | 有电梯,,20483,世纪晶钻 ,
8,,16, | 3室1厅 | 64.44平米 | 南 | 简装 | 无电梯,,66729,文三新村 ,430
1,,98, | 3室2厅 | 100.04平米 | 东 | 简装 | 有电梯,,38485,亚洲城花园 ,385
3,,193, | 3室2厅 | 139.27平米 | 南 | 毛坯 | 有电梯,,23695,林之语 ,330
3,,20, | 4室2厅 | 128.65平米 | 南 北 | 简装 | 无电梯,,26429,铭雅苑东区 ,340
4,,40, | 3室2厅 | 140.39平米 | 南 | 毛坯 | 有电梯,,29561,大美公寓 ,415
2,,24, | 2室1厅 | 88.8平米 | 南 | 简装 | 有电梯,,46172,坤和和家园 ,410
3,,16, | 3室2厅 | 91.73平米 | 南 北 | 简装 | 无电梯,,52328,梅苑阁小区 ,480
9,,114, | 3室2厅 | 159.27平米 | 南 北 | 精装 | 无电梯,,51485,桂花城 ,820
2,,120, | 2室1厅 | 60.45平米 | 南 北 | 简装 | 无电梯,,44666,冯山人巷 ,270
2,,31, | 2室2厅 | 80.98平米 | 南 北 | 简装 | 无电梯,,49395,采荷街道青荷苑 ,400
3,,90, | 3室2厅 | 106.9平米 | 南 北 | 简装 | 无电梯,,39757,施家花园 ,425
2,,69, | 3室2厅 | 137.75平米 | 南 北 | 毛坯 | 有电梯,,47913,坤和西溪里璞园 ,660
2,,81, | 3室2厅 | 125平米 | 南 | 简装 | 有电梯,,25600,佳兆业玖珑山 ,320
0,,184, | 3室1厅 | 73.03平米 | 南 | 毛坯 | 无电梯,,39162,古荡新村东区 ,286
3,,81, | 3室2厅 | 124平米 | 南 | 简装 | 无电梯,,37904,嘉绿北苑 ,470
2,,67, | 4室2厅 | 88.37平米 | 南 | 精装 | 有电梯,,31685,赞成岭上花苑 ,280
3,,46, | 4室2厅 | 176.36平米 | 东 西 | 精装 | 有电梯,,27218,朗诗国际街区 ,480
2,,115, | 4室2厅 | 133.28平米 | 南 北 | 毛坯 | 有电梯,,44268,和苑小区 ,590
1,,32, | 3室2厅 | 131.92平米 | 南 北 | 精装 | 无电梯,,55943,宋都凯旋苑 ,738
1,,74, | 3室2厅 | 117.98平米 | 南 北 | 毛坯 | 无电梯,,20767,东城丽景 ,245
8,,230, | 3室2厅 | 98.3平米 | 南 | 简装 | 无电梯,,44761,嘉绿西苑 ,440
0,,24, | 5室2厅 | 225.54平米 | 南 西 北 | 毛坯 | 有电梯,,21948,浪漫和山 ,495
2,,36, | 3室2厅 | 146.9平米 | 南 北 | 毛坯 | 有电梯,,23690,梦琴湾 ,348
4,,44, | 3室2厅 | 107.2平米 | 南 北 | 简装 | 无电梯,,43657,嘉绿北苑 ,468
1,,60, | 3室1厅 | 96.98平米 | 南 | 简装 | 无电梯,,46917,胜利新村 ,455
2,,66, | 3室2厅 | 125.79平米 | 南 | 简装 | 有电梯,,43724,稻香园高层公寓 ,550
1,,83, | 2室1厅 | 63.67平米 | 南 | 精装 | 无电梯,,42093,华家池 ,268
3,,43, | 3室2厅 | 132.76平米 | 南 北 | 毛坯 | 有电梯,,25460,新湖果岭 ,338
4,,49, | 3室2厅 | 88.57平米 | 南 | 简装 | 有电梯,,45163,天阳尚城国际二期 ,400
4,,49, | 3室2厅 | 122.36平米 | 南 北 | 简装 | 无电梯,,34325,物华小区 ,420
1,,73, | 5室2厅 | 148.3平米 | 南 北 | 毛坯 | 无电梯,,28996,漾河公寓 ,430
4,,7, | 3室2厅 | 148.15平米 | 南 北 | 简装 | 有电梯,,42525,水澄花园北苑 ,630
2,,43, | 3室1厅 | 80.33平米 | 南 | 简装 | 无电梯,,41081,景芳一区 ,330
2,,48, | 2室2厅 | 102.25平米 | 南 北 | 简装 | 有电梯,,33252,漾河人家 ,340
3,,29, | 3室2厅 | 134.63平米 | 南 | 精装 | 有电梯,,25255,东海水景城 ,340
2,,73, | 3室2厅 | 109.36平米 | 南 北 | 精装 | 无电梯,,22404,爵士风情花园 ,245
4,,76, | 2室2厅 | 92.17平米 | 东南 | 简装 | 有电梯,,30922,都市水乡水滟苑 ,285
2,,18, | 3室2厅 | 129.76平米 | 南 | 简装 | 无电梯,,58570,西溪河东 ,760
5,,35, | 3室1厅 | 133.6平米 | 南 | 精装 | 有电梯,,52021,嘉绿文苑 ,695
0,,9, | 3室2厅 | 180.88平米 | 南 北 | 毛坯 | 有电梯,,19903,莱茵知己 ,360
7,,34, | 4室2厅 | 132.55平米 | 南 北 | 简装 | 有电梯,,47153,嘉南公寓小高层 ,625
6,,46, | 3室2厅 | 84.75平米 | 南 北 | 精装 | 无电梯,,28083,闲林山水紫薇苑 ,238
2,,29, | 3室2厅 | 133.98平米 | 南 北 | 简装 | 有电梯,,27617,红苹果家园 ,370
1,,30, | 3室2厅 | 140平米 | 南 北 | 毛坯 | 无电梯,,24643,三江花园(萧山) ,345
2,,13, | 2室2厅 | 87.57平米 | 南 | 简装 | 有电梯,,27407,铭和苑探梅坊 ,240
8,,16, | 4室2厅 | 169.06平米 | 南 | 简装 | 有电梯,,39040,山水人家白沙岛 ,660
3,,52, | 3室1厅 | 85.89平米 | 南 北 | 简装 | 无电梯,,48318,颐景园 ,415
9,,66, | 3室2厅 | 100.61平米 | 南 北 | 简装 | 有电梯,,31310,都市水乡水映苑 ,315
3,,53, | 3室2厅 | 92.44平米 | 南 | 简装 | 无电梯,,45435,香樟公寓 ,420
3,,11, | 3室2厅 | 120.03平米 | 南 北 | 毛坯 | 有电梯,,19579,爵士风情花园 ,235
6,,42, | 3室2厅 | 84.84平米 | 南 | 简装 | 无电梯,,31236,北干二苑新安寓 ,265
1,,10, | 3室1厅 | 68.58平米 | 南 | 简装 | 无电梯,,56139,采荷小区翠柳邨 ,385
4,,26, | 3室2厅 | 122.73平米 | 南 北 | 精装 | 无电梯,,22163,闲林山水海棠苑 ,272
3,,27, | 4室2厅 | 143.46平米 | 南 | 精装 | 无电梯,,41685,恩济花苑 ,598
7,,31, | 3室1厅 | 98.66平米 | 西 北 | 简装 | 有电梯,,48652,嘉绿青苑 ,480
5,,50, | 3室1厅 | 110.34平米 | 南 | 简装 | 有电梯,,39424,稻香园南区 ,435
1,,6, | 4室2厅 | 225.75平米 | 南 北 | 毛坯 | 有电梯,,35438,融创瑷骊山 ,800
1,,3, | 3室2厅 | 133平米 | 南 北 | 毛坯 | 有电梯,,45790,新德雅公寓 ,609
1,,40, | 2室2厅 | 88平米 | 南 北 | 精装 | 无电梯,,39773,良渚文化村白鹭郡南 ,350
3,,31, | 2室1厅 | 58.53平米 | 南 西 | 简装 | 无电梯,,35025,大关西三苑 ,205
6,,18, | 3室2厅 | 125.1平米 | 南 北 | 简装 | 有电梯,,34773,天湖公寓 ,435
2,,124, | 3室2厅 | 70.9平米 | 南 | 简装 | 无电梯,,44429,香樟公寓 ,315
6,,45, | 3室1厅 | 104.26平米 | 南 | 毛坯 | 有电梯,,28775,保利东湾 ,300
1,,11, | 4室2厅 | 168.99平米 | 南 | 毛坯 | 有电梯,,25150,宋都晨光国际 ,425
3,,54, | 2室2厅 | 123.14平米 | 南 | 简装 | 有电梯,,38168,绿城西溪融庄 ,470
4,,58, | 2室1厅 | 45.32平米 | 东 | 简装 | 无电梯,,41925,珠碧苑 ,190
2,,24, | 3室2厅 | 122平米 | 南 西 北 | 精装 | 无电梯,,44263,秋水苑 ,540
1,,49, | 3室2厅 | 144.98平米 | 南 | 毛坯 | 有电梯,,29660,长堤明苑 ,430
2,,10, | 3室2厅 | 86.25平米 | 南 北 | 简装 | 有电梯,,40580,大浒东苑 ,350
0,,33, | 5室3厅 | 184.21平米 | 南 | 毛坯,,16829,广厦天都城天湖苑 ,310
6,,64, | 4室2厅 | 194.15平米 | 南 | 精装 | 有电梯,,64899,远洋大河宸章 ,1260
4,,88, | 4室2厅 | 142.93平米 | 东 南 北 | 简装 | 有电梯,,58071,枫华府第 ,830
3,,45, | 2室1厅 | 89.32平米 | 南 | 简装 | 有电梯,,31348,融创瑷骊山 ,280
3,,7, | 2室2厅 | 69.35平米 | 南 | 简装 | 无电梯,,45422,大塘新村 ,315
3,,18, | 3室2厅 | 121.47平米 | 南 北 | 简装 | 无电梯,,42809,嘉绿西苑 ,520
2,,96, | 3室2厅 | 87.54平米 | 南 | 简装 | 有电梯,,23990,竹海水韵 ,210
4,,25, | 3室1厅 | 135.68平米 | 南 | 简装 | 有电梯,,21743,人和家园 ,295
4,,66, | 3室1厅 | 52.77平米 | 南 | 精装 | 无电梯,,48892,青年路小区 ,258
3,,41, | 4室2厅 | 172.09平米 | 南 | 毛坯 | 有电梯,,20920,梦琴湾 ,360
5,,23, | 4室2厅 | 134平米 | 南 北 | 毛坯 | 有电梯,,44403,顺发恒园 ,595
1,,33, | 3室1厅 | 88.64平米 | 南 北 | 精装 | 有电梯,,27076,杭州碧桂园 ,240
1,,40, | 4室2厅 | 90平米 | 南 | 毛坯 | 无电梯,,34445,新湖菲林山 ,310
1,,21, | 3室1厅 | 87.54平米 | 南 | 毛坯 | 有电梯,,57117,绿地旭辉城 ,500
5,,21, | 3室2厅 | 109平米 | 南 北 | 精装 | 有电梯,,32111,万科魅力之城 ,350
2,,18, | 4室2厅 | 149.15平米 | 南 | 毛坯 | 有电梯,,35535,三墩颐景园 ,530
2,,91, | 3室2厅 | 88.32平米 | 南 | 精装 | 有电梯,,26269,竹海水韵 ,232
5,,132, | 3室2厅 | 87平米 | 南 | 精装 | 无电梯,,28851,良渚文化村白鹭郡南 ,251
5,,72, | 4室2厅 | 107.42平米 | 南 北 | 简装 | 无电梯,,25135,北干二苑新安寓 ,270
3,,9, | 4室2厅 | 134.24平米 | 南 北 | 毛坯 | 有电梯,,33895,风雅乐府 ,455
3,,52, | 4室2厅 | 191.39平米 | 南 北 | 精装 | 有电梯,,48592,西溪蝶园一期 ,930
1,,41, | 3室1厅 | 89平米 | 南 | 精装 | 有电梯,,37079,金地自在城 ,330
5,,36, | 4室2厅 | 130.84平米 | 南 北 | 毛坯,,25986,金沙学府 ,340
10,,30, | 3室2厅 | 102.19平米 | 南 | 简装,,20550,广厦天都城天月苑 ,210
0,,6, | 4室2厅 | 148.35平米 | 南 北 | 简装 | 有电梯,,25616,下沙文汇苑 ,380
2,,11, | 4室3厅 | 248.34平米 | 南 北 | 毛坯,,24966,众安国泰花园 ,620
4,,9, | 3室2厅 | 87.54平米 | 南 | 简装 | 有电梯,,34271,大家多立方 ,300
3,,48, | 3室1厅 | 130.57平米 | 南 | 精装 | 有电梯,,34465,水印康庭 ,450
3,,26, | 2室1厅 | 62平米 | 南 | 简装 | 有电梯,,59678,水印城 ,370
5,,60, | 4室2厅 | 128.36平米 | 东 南 北 | 毛坯 | 有电梯,,44796,德信东望 ,575
5,,20, | 3室2厅 | 110.53平米 | 南 | 精装 | 有电梯,,23524,竹海水韵 ,260
2,,33, | 3室2厅 | 88.48平米 | 南 北 | 毛坯 | 有电梯,,45208,复地黄龙和山 ,400
6,,22, | 3室2厅 | 89.56平米 | 南 北 | 精装 | 有电梯,,45222,金色黎明三期 ,405
8,,9, | 3室2厅 | 129.21平米 | 南 | 毛坯 | 无电梯,,26779,华元云水苑 ,346
3,,5, | 2室1厅 | 63.74平米 | 南 | 简装 | 无电梯,,51460,采荷街道青荷苑 ,328
3,,30, | 3室1厅 | 85.36平米 | 南 | 简装 | 有电梯,,31045,中海定山府 ,265
1,,10, | 4室1厅 | 184平米 | 南 | 毛坯 | 有电梯,,27990,开元广场 ,515
6,,38, | 3室2厅 | 134.3平米 | 南 | 精装 | 有电梯,,39092,滨江万家名城 ,525
8,,17, | 3室2厅 | 122.95平米 | 南 | 精装 | 有电梯,,26027,野风海天城 ,320
7,,33, | 3室2厅 | 131.73平米 | 东 南 北 | 简装 | 有电梯,,46004,南都德迦东区 ,606
12,,13, | 2室2厅 | 84.23平米 | 南 北 | 简装 | 有电梯,,36211,亲亲家园四期 ,305
3,,17, | 3室1厅 | 89平米 | 南 | 简装 | 有电梯,,46068,中海钱塘山水 ,410
6,,49, | 2室2厅 | 85.01平米 | 南 | 精装 | 有电梯,,34114,宋都阳光国际 ,290
4,,9, | 3室2厅 | 89.54平米 | 南 | 简装 | 有电梯,,29596,东海柠檬郡 ,265
3,,22, | 2室0厅 | 34.77平米 | 南 | 简装 | 无电梯,,56083,采荷新村 ,195
5,,28, | 3室2厅 | 87.71平米 | 南 北 东北 | 简装 | 有电梯,,23943,保亿丽景山 ,210
19,,49, | 2室2厅 | 87.5平米 | 南 | 简装 | 无电梯,,21143,爵士风情花园 ,185
3,,37, | 3室1厅 | 71.56平米 | 南 北 | 精装 | 无电梯,,39827,登云阁 ,285
3,,26, | 3室1厅 | 110.43平米 | 南 北 | 毛坯 | 有电梯,,55000,皇亲苑 ,607.4
5,,11, | 4室2厅 | 133.9平米 | 南 北 | 毛坯 | 无电梯,,44810,大华西溪风情澄品 ,600
12,,15, | 2室1厅 | 56.17平米 | 南 北 | 简装 | 无电梯,,38811,燕子弄 ,218
13,,86, | 2室2厅 | 70平米 | 南 | 简装 | 有电梯,,26429,朗诗未来街区 ,185
9,,24, | 3室1厅 | 89.81平米 | 南 | 精装 | 有电梯,,36745,万通时尚公馆 ,330
2,,40, | 5室1厅 | 123.58平米 | 南 | 简装 | 无电梯,,29941,良渚文化村白鹭郡北 ,370
5,,1, | 5室2厅 | 93.14平米 | 南 北 | 毛坯 | 有电梯,,40993,高运学林尚苑 ,381.8
3,,8, | 3室2厅 | 166.74平米 | 南 北 | 其他 | 无电梯,,29388,新西湖花园 ,490
1,,3, | 3室2厅 | 178平米 | 南 | 精装 | 有电梯,,33147,中海定山府 ,590
20,,16, | 3室1厅 | 84.89平米 | 南 北 | 精装 | 有电梯,,36518,西溪华东园 ,310
12,,10, | 3室2厅 | 87.12平米 | 南 | 精装,,36158,恒大帝景 ,315
16,,15, | 3室2厅 | 134.51平米 | 南 | 简装 | 有电梯,,28846,宋都晨光国际 ,388
17,,14, | 2室1厅 | 71.26平米 | 南 | 其他 | 无电梯,,37609,景芳东区 ,268
6,,13, | 3室2厅 | 82.22平米 | 南 | 其他 | 有电梯,10,63245,九龙仓碧玺 ,520
28,,87, | 2室1厅 | 34.52平米 | 南 | 精装 | 有电梯,,19120,华元欢乐城 ,
1,,110, | 1室0厅 | 55.32平米 | 东南 | 精装 | 有电梯,,19162,沁园雅舍 ,106
0,,22, | 3室2厅 | 121.6平米 | 南 | 精装 | 无电梯,,57402,星洲花园格兰馨芦 ,698
0,,12, | 4室2厅 | 133.22平米 | 南 | 简装 | 无电梯,,36031,金都花园 ,480
0,,13, | 3室2厅 | 113.7平米 | 南 北 | 精装 | 有电梯,,46614,翠苑佳居 ,530
0,,9, | 5室1厅 | 117.45平米 | 南 | 简装 | 无电梯,,32355,金都花园 ,380
1,,8, | 3室2厅 | 115.43平米 | 南 | 精装 | 无电梯,,37253,金田花园 ,430
0,,45, | 4室2厅 | 132.38平米 | 南 | 毛坯 | 有电梯,,27195,华元蒙卡岸 ,360
0,,51, | 2室2厅 | 60.37平米 | 南 北 | 简装 | 无电梯,,46381,后市街 ,280
2,,31, | 4室2厅 | 165.5平米 | 南 | 精装 | 有电梯,,42297,嘉南公寓小高层 ,700
1,,60, | 4室2厅 | 169.29平米 | 南 | 毛坯 | 无电梯,,20084,闲林山水海棠苑 ,340
0,,18, | 2室2厅 | 87.13平米 | 南 北 | 精装 | 无电梯,,27546,盛世嘉园 ,240
0,,112, | 2室2厅 | 72.56平米 | 南 | 精装 | 有电梯,,31698,丁桥颐景园 ,230
1,,42, | 3室2厅 | 138平米 | 南 | 简装,,19566,广厦天都城天泉苑 ,270
0,,67, | 2室2厅 | 67.8平米 | 南 | 简装 | 无电梯,,40561,美都新村 ,275
1,,29, | 3室2厅 | 89.55平米 | 南 北 | 简装 | 有电梯,,40202,天苑花园 ,360
8,,69, | 4室2厅 | 141.39平米 | 南 | 精装 | 无电梯,,40315,南都德迦东区 ,570
1,,23, | 3室2厅 | 144.93平米 | 南 | 精装 | 有电梯,,49542,现代名苑 ,718
6,,51, | 2室2厅 | 90.06平米 | 南 北 | 简装 | 有电梯,,29981,欣景苑 ,270
1,,34, | 4室2厅 | 128.65平米 | 南 北 | 精装 | 无电梯,,26817,铭雅苑东区 ,345
1,,53, | 3室1厅 | 91.62平米 | 南 | 精装 | 无电梯,,32744,三里家园二区 ,300
12,,33, | 3室1厅 | 80.86平米 | 南 北 | 毛坯 | 有电梯,,41801,德圣博奥城 ,338
2,,16, | 3室2厅 | 91.68平米 | 西 | 精装 | 无电梯,,43631,西荡苑梨苑 ,400
8,,10, | 2室1厅 | 62.46平米 | 东南 | 精装 | 无电梯,,66923,马塍路8号 ,418
4,,19, | 3室2厅 | 78.18平米 | 南 | 简装 | 无电梯,,79305,下宁巷 ,620
4,,41, | 2室1厅 | 86.54平米 | 南 北 | 精装 | 无电梯,,23689,东城丽景 ,205
2,,32, | 3室1厅 | 86.48平米 | 南 | 精装 | 无电梯,,41976,翠苑五区 ,363
8,,27, | 2室1厅 | 63.9平米 | 南 | 简装,,20345,梅堰小区 ,130
5,,57, | 2室1厅 | 62.19平米 | 南 | 精装,,29748,郡枫绿园西区 ,185
6,,39, | 3室2厅 | 89.62平米 | 南 | 精装 | 有电梯,,28454,世茂江滨花园碧景湾 ,255
8,,21, | 3室2厅 | 88.96平米 | 南 北 | 精装 | 有电梯,,38782,远洋心里 ,345
4,,22, | 3室1厅 | 87平米 | 东南 | 毛坯 | 有电梯,,27012,联合格里 ,235
2,,20, | 3室2厅 | 88.97平米 | 南 北 | 精装 | 有电梯,,41026,中海紫藤苑 ,365
2,,35, | 3室2厅 | 89平米 | 东南 | 精装 | 无电梯,,23596,爵士风情花园 ,210
2,,62, | 2室1厅 | 48.6平米 | 南 北 | 简装 | 无电梯,,40124,古荡新村东区 ,195
2,,14, | 3室1厅 | 61.54平米 | 南 北 | 简装 | 无电梯,,45499,九莲新村 ,280
2,,18, | 3室1厅 | 89.71平米 | 南 | 精装 | 无电梯,,24524,爵士风情花园 ,220
2,,24, | 3室2厅 | 85.57平米 | 南 西 北 | 精装 | 有电梯,,26879,竹海水韵 ,230
4,,10, | 4室2厅 | 150.53平米 | 南 北 | 精装 | 有电梯,,43846,国信嘉园 ,660
2,,31, | 3室2厅 | 87.79平米 | 南 北 | 简装 | 有电梯,,37590,风景蝶院留园 ,330
5,,23, | 3室2厅 | 88.88平米 | 南 北 | 精装 | 有电梯,,24753,复地连城国际 ,220
3,,43, | 2室1厅 | 51.32平米 | 南 | 精装 | 无电梯,,37997,三里亭苑三区 ,195
4,,25, | 3室2厅 | 82.49平米 | 南 北 | 精装 | 无电梯,,44248,左家新村 ,365
1,,21, | 3室2厅 | 111.97平米 | 南 北 | 简装 | 无电梯,,48228,政苑小区 ,540
6,,9, | 3室2厅 | 164.12平米 | 南 | 精装 | 有电梯,,43566,锦绣江南 ,715
1,,2, | 3室2厅 | 140平米 | 南 | 简装 | 无电梯,,22858,育才东苑 ,320
4,,4, | 2室1厅 | 89.23平米 | 东南 | 简装 | 有电梯,,28578,四季风景苑 ,255
4,,23, | 3室2厅 | 113.87平米 | 南 北 | 精装 | 无电梯,31,21077,爵士风情花园 ,240
6,,11, | 3室2厅 | 131.63平米 | 南 北 | 简装 | 无电梯,30,19753,竹海水韵 ,260
11,,12, | 3室2厅 | 89.5平米 | 南 | 其他 | 有电梯,27,36313,中国铁建国际花园 ,325
1,,1, | 3室2厅 | 124.9平米 | 南 | 简装 | 有电梯,27,24980,金帝海珀一期 ,312
2,,6, | 3室1厅 | 89.25平米 | 南 | 毛坯 | 有电梯,26,29132,玺之湾 ,260
7,,20, | 3室2厅 | 89.99平米 | 南 | 简装 | 有电梯,20,33338,天鸿香榭里 ,300
0,,2, | 4室2厅 | 134.71平米 | 南 | 毛坯 | 无电梯,13,27467,铭雅苑西区 ,370
0,,7, | 3室2厅 | 90.92平米 | 南 | 简装 | 无电梯,13,17598,天都花园 ,160
0,,8, | 3室2厅 | 103.2平米 | 南 | 精装 | 无电梯,12,32462,明怡花苑 ,335
0,,3, | 4室2厅 | 147.39平米 | 南 东 | 其他 | 无电梯,11,18048,华城格之林花园 ,266
0,,0, | 2室1厅 | 71.02平米 | 南 | 毛坯 | 有电梯,10,54211,万和玺园 ,385
0,,0, | 2室1厅 | 126平米 | 南 | 其他 | 有电梯,10,22223,居仕公寓 ,280
0,,0, | 3室2厅 | 117.7平米 | 南 北 | 毛坯,9,33985,钱潮花园 ,400
0,,2, | 3室1厅 | 72.5平米 | 南 | 其他 | 无电梯,7,48276,美政花苑 ,350
0,,4, | 3室2厅 | 137.7平米 | 南 | 精装 | 有电梯,7,46478,坤和西溪里璞园 ,640
0,,6, | 2室2厅 | 110.17平米 | 南 | 精装 | 有电梯,6,44477,倾城之恋 ,490
